DATE,TIME,TEMPERATURE,DEWPOT,HUMIDITY,WIND,WIND_SPEED,WIND_GUST,PRESSURE,PRECIPITATION,CONDITION,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
7/15/2019,3:30 PM,77,46,34,WSW,16,0,29.72,0,0,0.25,0.104,242.27,1,0,0,0
7/15/2019,4:00 PM,77,48,36,WSW,16,0,29.72,0,0,0.268,0.104,242.95,1.2,0,0,0
7/15/2019,4:30 PM,77,48,36,WSW,15,0,29.72,0,0,0.304,0.196,243.09,1.4,0,2,0
7/15/2019,5:00 PM,77,46,34,SW,16,0,29.72,0,0,0.298,0.184,244.95,1.4,0,1,0
7/15/2019,5:30 PM,81,48,32,WSW,16,0,29.72,0,0,0.216,0.064,244.73,1,0,0,1
7/15/2019,6:00 PM,79,48,34,WSW,15,0,29.72,0,0,0.202,0.07,239.66,0.8,0,0,1
7/15/2019,6:30 PM,79,48,34,SW,16,0,29.72,0,0,1.308,0.09,240.41,5.4,0,0,19
7/15/2019,7:00 PM,77,46,34,WSW,13,0,29.72,0,0,1.354,0.182,240.98,5.6,0,2,19
7/15/2019,7:30 PM,79,48,34,SW,12,0,29.75,0,0,0.3,0.208,239.77,1.4,0,1,1
7/15/2019,8:00 PM,77,46,34,SW,10,0,29.75,0,0,0.342,0.26,242.52,1.8,0,2,0
7/15/2019,8:30 PM,75,48,38,SW,7,0,29.75,0,0,0.218,0.096,243.94,1,0,2,1
7/15/2019,9:00 PM,75,48,38,SW,9,0,29.75,0,0,0.308,0.226,241.66,1.6,0,1,1
7/15/2019,9:30 PM,73,48,41,SW,8,0,29.78,0,0,0.284,0.206,242.86,1.4,0,2,1
7/15/2019,10:00 PM,73,46,38,WSW,9,0,29.78,0,0,0.214,0.098,241.2,1,0,2,0
7/15/2019,10:30 PM,72,46,41,WSW,7,0,29.78,0,0,0.31,0.234,242.1,1.6,0,2,0
7/15/2019,11:00 PM,66,48,52,WSW,6,0,29.81,0,0,0.288,0.204,242.3,1.4,0,1,1
7/15/2019,11:30 PM,66,48,52,WSW,5,0,29.81,0,0,0.216,0.104,244.53,1,0,1,0
7/16/2019,12:00 AM,64,48,56,WSW,5,0,29.81,0,0,0.318,0.238,243.36,1.6,0,2,1
7/16/2019,12:30 AM,63,50,63,W,6,0,29.81,0,0,0.216,0.102,244.14,1,0,1,1
7/16/2019,1:00 AM,61,50,68,WSW,3,0,29.81,0,0,0.31,0.242,244.01,1.6,0,1,1
7/16/2019,1:30 AM,61,50,68,WSW,5,0,29.81,0,0,0.292,0.214,244.69,1.4,0,2,0
7/16/2019,2:00 AM,59,50,72,WSW,5,0,29.81,0,0,0.212,0.096,241.34,0.8,0,1,0
7/16/2019,2:30 AM,61,50,68,W,3,0,29.81,0,0,0.308,0.232,242.02,1.6,0,1,1
7/16/2019,3:00 AM,59,50,72,W,5,0,29.81,0,0,0.282,0.202,241.76,1.4,0,1,0
7/16/2019,3:30 AM,59,52,77,WSW,3,0,29.81,0,0,0.214,0.1,242.93,1,0,1,1
7/16/2019,4:00 AM,59,52,77,CALM,0,0,29.81,0,0,0.312,0.234,241.87,1.6,0,2,0
7/16/2019,4:30 AM,57,52,82,SW,2,0,29.81,0,0,0.29,0.2,241.42,1.4,0,2,0
7/16/2019,5:00 AM,57,54,88,W,5,0,29.81,0,0,0.212,0.098,241.72,1,0,2,1
7/16/2019,5:30 AM,57,54,88,S,5,0,29.81,0,0,1.376,0.216,240.24,5.8,0,2,19
7/16/2019,6:00 AM,57,54,88,SW,3,0,29.81,0,0,1.28,0.084,241.13,5.2,0,2,18
7/16/2019,6:30 AM,57,54,88,WSW,3,0,29.84,0,0,0.308,0.238,243.12,1.6,0,2,1
7/16/2019,7:00 AM,59,54,82,CALM,0,0,29.84,0,0,0.282,0.208,244.09,1.4,0,1,1
7/16/2019,7:30 AM,61,54,77,CALM,0,0,29.81,0,0,0.21,0.096,240.44,0.8,0,1,1
7/16/2019,8:00 AM,64,55,73,VAR,1,0,29.84,0,0,0.394,0.186,239.66,1.8,0,1,1
7/16/2019,8:30 AM,68,54,60,VAR,2,0,29.84,0,0,0.37,0.16,240.43,1.6,0,2,0
7/16/2019,9:00 AM,70,55,60,VAR,2,0,29.84,0,0,0.446,0.13,239.69,2.4,0,1,4
7/16/2019,9:30 AM,72,54,53,VAR,2,0,29.81,0,0,0.34,0.23,241.42,1.6,0,1,1
7/16/2019,10:00 AM,73,54,50,SE,5,0,29.81,0,0,0.316,0.2,241.07,1.4,0,1,1
7/16/2019,10:30 AM,75,54,47,SE,6,0,29.81,0,0,0.244,0.098,242.37,1,0,1,0
7/16/2019,11:00 AM,77,54,44,SSE,6,0,29.81,0,0,0.342,0.224,240.18,1.6,0,1,1
7/16/2019,11:30 AM,77,52,41,SE,7,0,29.81,0,0,0.904,0.238,240.98,3.8,0,1,12
7/16/2019,12:00 PM,79,54,42,SSE,9,0,29.78,0,0,0.336,0.234,242.64,1.6,0,1,0
7/16/2019,12:30 PM,81,52,37,SSE,9,0,29.78,0,0,0.424,0.322,239.74,2.2,0,1,1
7/16/2019,1:00 PM,81,54,39,VAR,6,0,29.78,0,0,0.242,0.096,241.21,1,0,1,1
7/16/2019,1:30 PM,82,55,39,ESE,9,0,29.75,0,0,0.336,0.23,241.4,1.6,0,1,1
7/16/2019,2:00 PM,82,55,39,S,8,0,29.75,0,0,1.004,0.316,238.72,4.4,0,1,13
7/16/2019,2:30 PM,84,55,37,SE,8,0,29.72,0,0,0.242,0.098,242.39,1,0,1,1
7/16/2019,3:00 PM,84,52,33,S,6,0,29.72,0,0,0.342,0.236,243.2,1.6,0,2,1
7/16/2019,3:30 PM,86,52,31,S,9,23,29.69,0,0,0.244,0.102,243.89,1,0,1,1
7/16/2019,4:00 PM,88,52,29,SSE,10,0,29.66,0,0,0.294,0.178,245.35,1.4,0,2,1
7/16/2019,4:30 PM,86,48,27,S,9,0,29.66,0,0,0.418,0.342,243.69,2.2,0,1,1
7/16/2019,5:00 PM,88,50,27,S,10,0,29.63,0,0,1.38,0.05,241.86,5.6,0,1,19
7/16/2019,5:30 PM,88,50,27,SSW,9,0,29.63,0,0,1.744,0.28,241.6,7.2,0,2,19
7/16/2019,6:00 PM,88,52,29,SSE,8,0,29.6,0,0,0.51,0.056,243.27,2.2,0,2,1
7/16/2019,6:30 PM,88,52,29,SSE,13,0,29.6,0,0,0.216,0.104,242.52,1,0,1,1
7/16/2019,7:00 PM,88,54,31,SSW,9,0,29.57,0,0,0.324,0.206,243.62,1.6,0,0,1
7/16/2019,7:30 PM,88,54,31,S,9,0,29.57,0,0,0.142,0,241.53,0.6,0,0,1
7/16/2019,8:00 PM,86,55,35,S,8,0,29.55,0,0,0.298,0.204,243.38,1.4,0,0,1
7/16/2019,8:30 PM,84,55,37,SE,5,0,29.55,0,0,0.252,0.12,243.74,1,0,0,1
7/16/2019,9:00 PM,84,55,37,ESE,6,0,29.52,0,0,0.214,0.088,242.56,1,0,0,0
7/16/2019,9:30 PM,82,55,39,ESE,7,0,29.49,0,1,0.318,0.24,242.16,1.6,0,1,1
7/16/2019,10:00 PM,82,55,39,ESE,7,0,29.49,0,1,0.218,0.1,241.32,1,0,2,1
7/16/2019,10:30 PM,68,63,83,S,18,38,29.52,0,1,0.296,0.212,243.85,1.4,0,1,1
7/16/2019,11:00 PM,70,61,73,S,10,0,29.49,0,1,0.242,0.114,241.6,1,0,0,1
7/16/2019,11:30 PM,70,61,73,SSW,6,0,29.49,0,1,0.216,0.088,242.96,1,0,0,1
7/17/2019,12:00 AM,68,63,83,WSW,9,0,29.49,0,1,0.864,0.134,241.3,3.6,0,0,12
7/17/2019,12:30 AM,64,63,94,WSW,15,0,29.57,0,1,0.32,0.226,239.28,1.6,0,1,1
7/17/2019,1:00 AM,64,61,88,NNW,6,0,29.55,0,1,0.214,0.1,240.59,1,0,1,1
7/17/2019,1:30 AM,64,61,88,W,3,0,29.55,0,1,0.238,0.116,241.65,1,0,0,1
7/17/2019,2:00 AM,64,63,94,VAR,3,0,29.52,0,1,0.21,0.078,239.26,0.8,0,0,1
7/17/2019,2:30 AM,64,63,94,SSW,3,0,29.52,0,1,0.14,0,241.14,0.6,0,0,1
7/17/2019,3:00 AM,64,63,94,E,6,0,29.49,0,1,0.364,0.316,241.93,2,0,2,1
7/17/2019,3:30 AM,64,61,88,SSW,5,0,29.55,0,1,0.14,0,240.27,0.6,0,0,1
7/17/2019,4:00 AM,64,59,83,S,6,0,29.52,0,1,0.14,0,240.86,0.6,0,0,1
7/17/2019,4:30 AM,63,59,88,S,9,0,29.52,0,1,0.322,0.22,242.27,1.6,0,0,1
7/17/2019,5:00 AM,63,59,88,SSW,12,0,29.52,0,1,1.282,0.084,239.23,5.2,0,2,18
7/17/2019,5:30 AM,63,57,82,SSW,15,0,29.52,0,1,1.022,0.454,239.05,4.6,0,1,11
7/17/2019,6:00 AM,61,55,82,SW,14,0,29.52,0,1,0.14,0,239.62,0.6,0,0,1
7/17/2019,6:30 AM,59,55,88,SW,14,0,29.52,0,1,0.14,0,241.49,0.6,0,0,1
7/17/2019,7:00 AM,59,55,88,SW,13,0,29.52,0,1,0.238,0.114,241.57,1,0,0,1
7/17/2019,7:30 AM,61,55,82,SW,17,0,29.52,0,1,0.228,0.1,240.18,1,0,1,1
7/17/2019,8:00 AM,61,54,77,SW,18,31,29.52,0,1,0.372,0.162,240.03,1.6,0,2,0
7/17/2019,8:30 AM,61,55,82,SW,17,0,29.52,0,1,0.324,0.102,239.78,1.4,0,0,1
7/17/2019,9:00 AM,63,55,77,SW,18,0,29.55,0,1,1.312,0,239.67,5.4,0,0,18
7/17/2019,9:30 AM,61,54,77,SW,20,33,29.55,0,1,1.372,0.202,240.15,5.6,0,0,18
7/17/2019,10:00 AM,61,54,77,SW,13,0,29.55,0,1,1.39,0.22,240.03,5.8,0,2,18
7/17/2019,10:30 AM,63,54,72,SW,14,0,29.55,0,1,1.338,0.19,239.91,5.6,0,1,18
7/17/2019,11:00 AM,64,54,68,SW,17,0,29.55,0,1,1.29,0.098,239.57,5.4,0,0,18
7/17/2019,11:30 AM,64,52,64,WSW,17,0,29.55,0,1,0.142,0,242.82,0.6,0,0,1
7/17/2019,12:00 PM,66,52,60,SW,16,0,29.55,0,1,0.222,0.088,242.49,1,0,0,1
7/17/2019,12:30 PM,66,52,60,SW,16,0,29.55,0,1,0.318,0.242,242.91,1.6,0,2,1
7/17/2019,1:00 PM,68,52,56,WSW,12,0,29.55,0,1,0.142,0,243.3,0.6,0,0,1
7/17/2019,1:30 PM,68,52,56,WSW,14,0,29.52,0,1,0.228,0.1,243.94,1,0,0,1
7/17/2019,2:00 PM,68,50,52,SSW,15,0,29.52,0,1,0.248,0.116,241.57,1,0,0,1
7/17/2019,2:30 PM,64,52,64,SSW,15,0,29.52,0,1,0.786,0.312,240.57,3.6,0,2,8
7/17/2019,3:00 PM,66,54,64,SW,12,0,29.52,0,1,0.31,0.242,242.26,1.6,0,1,1
7/17/2019,3:30 PM,66,52,60,SSW,13,0,29.52,0,1,0.324,0.068,244.29,1.4,0,0,1
7/17/2019,4:00 PM,66,54,64,SSW,12,0,29.52,0,1,0.386,0,244.18,1.8,0,0,0
7/17/2019,4:30 PM,59,55,88,SW,13,0,29.52,0,1,0.438,0.076,241.61,1.8,0,0,0
7/17/2019,5:00 PM,64,59,83,SW,12,0,29.52,0,1,1.092,0.338,242.55,4.6,0,2,12
7/17/2019,5:30 PM,64,57,77,SW,14,0,29.52,0,1,0.394,0.052,242.28,1.6,0,1,1
7/17/2019,6:00 PM,64,55,73,SW,10,0,29.52,0,1,0.424,0.068,243.2,1.8,0,0,1
7/17/2019,6:30 PM,66,52,60,W,17,29,29.52,0,1,0.214,0.08,239.18,1,0,0,1
7/17/2019,7:00 PM,66,50,56,W,20,31,29.52,0,1,0.234,0.11,239.81,1,0,0,1
7/17/2019,7:30 PM,63,50,63,W,14,0,29.52,0,1,0.988,0.392,239,4.4,0,2,11
7/17/2019,8:00 PM,63,52,68,WSW,12,0,29.52,0,1,0.142,0,242.26,0.6,0,0,1
7/17/2019,8:30 PM,61,50,68,W,13,0,29.55,0,1,1.288,0.096,239.17,5.4,0,0,18
7/17/2019,9:00 PM,61,50,68,WSW,15,0,29.55,0,1,0.214,0.09,242.82,1,0,0,1
7/17/2019,9:30 PM,59,54,82,WSW,17,0,29.55,0,1,0.142,0,242.63,0.6,0,0,1
7/17/2019,10:00 PM,57,54,88,WSW,13,0,29.57,0,1,0.316,0.238,242.15,1.6,0,1,1
7/17/2019,10:30 PM,57,55,94,WSW,10,0,29.57,0,1,0.222,0.092,244.37,1,0,0,1
7/17/2019,11:00 PM,57,55,94,WSW,12,0,29.57,0,1,0.192,0.056,243.45,0.8,0,0,0
7/17/2019,11:30 PM,57,55,94,WSW,10,0,29.57,0,1,0.25,0.12,243.55,1,0,0,0
7/18/2019,12:00 AM,57,55,94,WSW,12,0,29.57,0,1,0.232,0.108,242.99,1,0,1,0
7/18/2019,12:30 AM,57,55,94,WSW,12,0,29.57,0,1,0.308,0.238,242.35,1.6,0,1,1
7/18/2019,1:00 AM,57,55,94,WSW,14,0,29.57,0,1,0.208,0.078,239.2,0.8,0,0,1
7/18/2019,1:30 AM,57,54,88,WSW,15,0,29.57,0,1,0.14,0,242.15,0.6,0,0,1
7/18/2019,2:00 AM,57,55,94,W,16,0,29.6,0,1,0.242,0.12,243.24,1,0,0,1
7/18/2019,2:30 AM,57,54,88,W,16,28,29.6,0,1,0.294,0.214,243.65,1.4,0,1,1
7/18/2019,3:00 AM,57,54,88,W,14,0,29.6,0,1,0.142,0,243.52,0.6,0,0,1
7/18/2019,3:30 AM,57,54,88,W,16,0,29.6,0,1,0.246,0.122,243.88,1,0,0,1
7/18/2019,4:00 AM,57,54,88,W,15,0,29.6,0,1,0.222,0.092,244.49,1,0,0,1
7/18/2019,4:30 AM,57,54,88,W,15,0,29.6,0,1,0.87,0.166,243.17,3.6,0,0,12
7/18/2019,5:00 AM,57,54,88,W,13,0,29.6,0,1,0.324,0.244,243.47,1.6,0,2,1
7/18/2019,5:30 AM,55,52,88,W,12,0,29.6,0,1,0.182,0,244.58,1,0,0,0
7/18/2019,6:00 AM,55,52,88,W,10,0,29.63,0,1,0.242,0.126,244.8,1,0,0,0
7/18/2019,6:30 AM,55,52,88,WSW,12,0,29.63,0,1,0.2,0.07,244.01,0.8,0,0,0
7/18/2019,7:00 AM,57,52,82,W,15,0,29.63,0,1,0.234,0.112,244.95,1,0,2,1
7/18/2019,7:30 AM,57,52,82,W,13,0,29.63,0,1,1.388,0.228,242.11,5.8,0,1,18
7/18/2019,8:00 AM,57,54,88,W,13,0,29.66,0,1,0.288,0.056,241.93,1.2,0,0,1
7/18/2019,8:30 AM,59,54,82,W,12,0,29.66,0,1,0.31,0.052,240.77,1.4,0,0,1
7/18/2019,9:00 AM,61,54,77,W,13,0,29.66,0,1,0.416,0.084,242.44,1.8,0,0,1
7/18/2019,9:30 AM,63,52,68,W,16,0,29.66,0,1,0.446,0.166,239.48,2,0,1,0
7/18/2019,10:00 AM,63,52,68,W,17,0,29.66,0,1,0.302,0.046,243.44,1.4,0,0,0
7/18/2019,10:30 AM,64,52,64,W,16,0,29.66,0,1,0.392,0.088,242.48,1.6,0,0,1
7/18/2019,11:00 AM,64,52,64,W,13,25,29.66,0,1,0.356,0.056,239.58,1.6,0,0,1
7/18/2019,11:30 AM,66,50,56,W,15,0,29.66,0,1,1.114,0.32,242.69,4.8,0,0,12
7/18/2019,12:00 PM,68,52,56,W,15,0,29.66,0,1,0.45,0.168,240.91,2,0,1,1
7/18/2019,12:30 PM,68,48,49,W,16,28,29.66,0,1,0.292,0,242.2,1.4,0,0,0
7/18/2019,1:00 PM,70,50,49,W,17,0,29.66,0,1,1.75,0.134,241.97,7.4,0,0,24
7/18/2019,1:30 PM,68,48,49,WSW,17,0,29.66,0,1,1.372,0.052,241.22,5.6,0,0,19
7/18/2019,2:00 PM,68,48,49,W,16,0,29.66,0,1,0.424,0.176,240.16,1.8,0,1,1
7/18/2019,2:30 PM,68,48,49,W,14,0,29.66,0,1,0.542,0.206,241.78,2.4,0,2,1
7/18/2019,3:00 PM,70,50,49,WSW,17,0,29.66,0,1,0.286,0,240.93,1.2,0,0,1
7/18/2019,3:30 PM,70,48,46,WSW,17,0,29.66,0,1,0.266,0,241.29,1.2,0,0,0
7/18/2019,4:00 PM,72,46,41,WSW,16,28,29.66,0,1,0.404,0.22,242.06,1.8,0,0,0
7/18/2019,4:30 PM,70,46,43,SW,17,31,29.66,0,1,0.408,0.204,242.02,1.8,0,2,1
7/18/2019,5:00 PM,70,46,43,W,17,0,29.66,0,0,0.426,0.064,241.99,1.8,0,0,1
7/18/2019,5:30 PM,70,48,46,SW,13,0,29.63,0,1,0.626,0.406,240.93,3,0,0,1
7/18/2019,6:00 PM,70,48,46,SW,13,0,29.63,0,0,0.738,0.36,242.54,3.4,0,0,1
7/18/2019,6:30 PM,68,48,49,WSW,13,0,29.63,0,0,1.34,0.268,240.45,5.8,0,1,1
7/18/2019,7:00 PM,68,48,49,SW,12,0,29.63,0,1,1.056,0.302,240.36,4.6,0,2,1
7/18/2019,7:30 PM,66,50,56,SW,16,0,29.63,0,1,1.698,0.198,241.41,7,0,1,19
7/18/2019,8:00 PM,63,54,72,WSW,18,0,29.63,0,1,1.53,0.188,244.47,6.2,0,1,19
7/18/2019,8:30 PM,59,55,88,WSW,10,0,29.66,0,1,1.448,0.094,241.6,6,0,0,19
7/18/2019,9:00 PM,59,57,94,SW,8,0,29.66,0,1,0.682,0.046,239.65,2.8,0,0,0
7/18/2019,9:30 PM,59,57,94,SSW,9,0,29.63,0,1,0.692,0.072,241.05,2.8,0,0,1
7/18/2019,10:00 PM,59,57,94,SSW,12,0,29.63,0,1,1.662,0.44,236.69,7.2,0,0,12
7/18/2019,10:30 PM,59,57,94,SSW,10,0,29.63,0,1,1.182,0.176,241.12,4.8,0,2,1
7/18/2019,11:00 PM,59,57,94,SSW,13,0,29.63,0,1,1.27,0.052,241.64,5.2,0,0,1
7/18/2019,11:30 PM,59,57,94,SSW,12,0,29.63,0,1,1.672,0.258,241.1,7,0,0,0
7/19/2019,12:00 AM,59,57,94,SW,12,0,29.63,0,1,1.49,0.248,242.23,6.2,0,0,1
7/19/2019,12:30 AM,59,57,94,SSW,12,0,29.63,0,1,1.838,0.354,244.06,7.8,0,0,1
7/19/2019,1:00 AM,61,57,88,SW,12,0,29.63,0,1,1.388,0.374,241.63,5.8,0,1,1
7/19/2019,1:30 AM,61,57,88,SW,14,0,29.63,0,1,1.644,0.242,242.81,6.8,0,0,1
7/19/2019,2:00 AM,59,57,94,SW,13,0,29.63,0,1,2.144,0.464,240.4,9,0,0,1
7/19/2019,2:30 AM,59,57,94,SW,14,0,29.63,0,1,1.8,0.354,242.19,7.6,0,0,0
7/19/2019,3:00 AM,59,55,88,SW,12,0,29.63,0,1,2.53,0.22,242.14,10.4,0,2,19
7/19/2019,3:30 AM,59,55,88,SW,12,0,29.63,0,1,1.584,0.542,242.24,6.8,0,1,1
7/19/2019,4:00 AM,59,55,88,SW,12,0,29.63,0,1,0.662,0,242.93,2.8,0,0,1
7/19/2019,4:30 AM,57,55,94,WSW,10,0,29.63,0,1,0.532,0,244.33,2.2,0,0,1
7/19/2019,5:00 AM,57,54,88,SW,10,0,29.63,0,1,0.494,0.25,244.08,2.2,0,0,1
7/19/2019,5:30 AM,57,54,88,SW,8,0,29.63,0,1,1.056,0.286,243.53,4.4,0,1,12
7/19/2019,6:00 AM,57,55,94,WSW,8,0,29.66,0,1,0.392,0.13,243.53,1.6,0,1,0
7/19/2019,6:30 AM,57,55,94,WSW,9,0,29.66,0,1,0.494,0.244,242.18,2.2,0,0,0
7/19/2019,7:00 AM,57,55,94,SW,9,0,29.66,0,1,0.32,0,243.21,1.2,0,0,1
7/19/2019,7:30 AM,59,55,88,SW,8,0,29.66,0,1,0.322,0,243.61,1.2,0,0,0
7/19/2019,8:00 AM,59,55,88,WSW,10,0,29.69,0,1,0.57,0.364,241.57,2.8,0,1,1
7/19/2019,8:30 AM,61,55,82,SW,13,0,29.69,0,1,0.312,0,239.49,1.2,0,0,1
7/19/2019,9:00 AM,61,55,82,WSW,13,0,29.69,0,1,0.31,0,239.06,1.2,0,0,1
7/19/2019,9:30 AM,61,55,82,WSW,13,0,29.69,0,1,1.504,0.16,237.42,6.4,0,0,18
7/19/2019,10:00 AM,63,54,72,WSW,12,0,29.72,0,1,0.332,0,240.86,1.4,0,0,0
7/19/2019,10:30 AM,63,54,72,WSW,13,0,29.72,0,1,0.664,0.392,236.88,3.2,0,1,0
7/19/2019,11:00 AM,63,54,72,WSW,14,0,29.72,0,1,2.586,1.218,238.57,12.2,0,0,12
7/19/2019,11:30 AM,64,52,64,WSW,13,0,29.72,0,1,1.21,0,241.62,5,0,0,18
7/19/2019,12:00 PM,64,54,68,SW,14,0,29.72,0,1,1.292,0.118,241.69,5.2,0,0,19
7/19/2019,12:30 PM,66,50,56,SW,13,0,29.72,0,1,1.346,0.206,240.5,5.6,0,1,18
7/19/2019,1:00 PM,68,50,52,SW,13,0,29.72,0,1,0.198,0.122,243.98,0.8,0,1,1
7/19/2019,1:30 PM,68,48,49,SW,14,0,29.72,0,1,0.444,0.16,243.57,1.8,0,0,1
7/19/2019,2:00 PM,66,48,52,WSW,13,0,29.72,0,1,0.324,0,241.08,1.2,0,0,0
7/19/2019,2:30 PM,68,50,52,WSW,16,0,29.72,0,1,0.324,0,241.78,1.2,0,0,1
7/19/2019,3:00 PM,68,50,52,WSW,16,0,29.72,0,1,0.57,0.36,243.21,2.6,0,1,1
7/19/2019,3:30 PM,68,50,52,WSW,14,0,29.72,0,1,0.33,0,243.69,1.2,0,0,1
7/19/2019,4:00 PM,70,50,49,SW,13,0,29.69,0,1,0.334,0,245.77,1.2,0,0,1
7/19/2019,4:30 PM,72,50,46,SSW,14,0,29.69,0,1,0.5,0.236,243.58,2.2,0,0,1
7/19/2019,5:00 PM,72,50,46,SW,15,0,29.69,0,1,0.33,0,243.89,1.2,0,0,1
7/19/2019,5:30 PM,70,48,46,SW,14,0,29.69,0,1,0.4,0.114,242.54,1.6,0,1,0
7/19/2019,6:00 PM,70,50,49,WSW,16,0,29.69,0,1,1.184,0.358,240.24,5,0,0,12
7/19/2019,6:30 PM,70,50,49,SW,14,0,29.69,0,1,1.39,0,240.47,5.6,0,0,19
7/19/2019,7:00 PM,70,50,49,SW,12,0,29.66,0,0,0.328,0,243.23,1.2,0,0,1
7/19/2019,7:30 PM,70,50,49,SW,13,0,29.69,0,0,0.518,0.252,242.34,2.2,0,1,0
7/19/2019,8:00 PM,70,48,46,WSW,13,0,29.69,0,0,0.398,0.112,241.8,1.6,0,1,0
7/19/2019,8:30 PM,68,50,52,SW,9,0,29.69,0,1,0.486,0.226,241.82,2.2,0,0,1
7/19/2019,9:00 PM,68,50,52,WSW,8,0,29.69,0,1,0.438,0.128,243.11,1.8,0,0,1
7/19/2019,9:30 PM,66,52,60,SW,5,0,29.69,0,0,0.934,0.356,242.53,4,0,0,0
7/19/2019,10:00 PM,66,52,60,SW,6,0,29.69,0,0,0.558,0.242,239.54,2.4,0,2,0
7/19/2019,10:30 PM,66,50,56,WSW,8,0,29.69,0,0,0.55,0,242.19,2.2,0,0,1
7/19/2019,11:00 PM,66,50,56,WSW,6,0,29.69,0,0,0.632,0.082,242.12,2.6,0,0,1
7/19/2019,11:30 PM,64,52,64,WSW,6,0,29.72,0,0,0.48,0.132,243.7,2,0,0,1
7/20/2019,12:00 AM,64,50,59,WSW,8,0,29.72,0,1,0.134,0,243.11,0.6,0,0,1
7/20/2019,12:30 AM,64,52,64,WSW,10,0,29.72,0,0,0.278,0.198,241.31,1.4,0,1,1
7/20/2019,1:00 AM,64,52,64,WSW,8,0,29.72,0,0,0.23,0.128,238.74,1,0,0,0
7/20/2019,1:30 AM,63,52,68,WSW,12,0,29.72,0,0,0.13,0,240.4,0.6,0,0,1
7/20/2019,2:00 AM,63,52,68,WSW,10,0,29.72,0,0,0.13,0,240.47,0.6,0,0,1
7/20/2019,2:30 AM,61,52,72,WSW,10,0,29.72,0,0,0.316,0.256,240.54,1.6,0,2,0
7/20/2019,3:00 AM,61,52,72,SW,9,0,29.72,0,0,0.204,0.122,240.32,1,0,1,1
7/20/2019,3:30 AM,59,52,77,SW,9,0,29.72,0,0,0.132,0,242.06,0.6,0,0,1
7/20/2019,4:00 AM,59,52,77,WSW,9,0,29.72,0,0,0.228,0.134,240.14,1,0,0,0
7/20/2019,4:30 AM,59,52,77,WSW,10,0,29.72,0,0,1.238,0.07,239.18,5.2,0,0,18
7/20/2019,5:00 AM,57,52,82,WSW,8,0,29.72,0,0,0.212,0.122,239.83,1,0,1,0
7/20/2019,5:30 AM,57,52,82,W,6,0,29.72,0,0,0.226,0.13,239.27,1,0,0,1
7/20/2019,6:00 AM,55,52,88,SW,7,0,29.72,0,0,0.198,0.104,239.45,0.8,0,0,1
7/20/2019,6:30 AM,55,52,88,SW,9,0,29.72,0,0,0.13,0,241.25,0.6,0,0,1
7/20/2019,7:00 AM,55,52,88,SW,8,0,29.75,0,0,0.228,0.136,241.45,1,0,0,0
7/20/2019,7:30 AM,57,52,82,WSW,8,0,29.75,0,0,0.304,0.216,241.35,1.4,0,1,1
7/20/2019,8:00 AM,59,54,82,WSW,8,0,29.75,0,0,0.132,0,240.5,0.6,0,0,1
7/20/2019,8:30 AM,61,54,77,WSW,10,0,29.75,0,0,0.292,0.232,238.82,1.4,0,0,1
7/20/2019,9:00 AM,61,54,77,W,8,0,29.75,0,1,0.222,0.096,240.86,1.2,0,0,1
7/20/2019,9:30 AM,63,54,72,WSW,8,0,29.78,0,1,0.222,0.132,243.1,1,0,1,1
7/20/2019,10:00 AM,64,54,68,WSW,6,0,29.78,0,1,0.374,0.366,241.84,2,0,1,0
7/20/2019,10:30 AM,66,52,60,WSW,9,0,29.78,0,0,0.242,0.14,241.86,1,0,0,0
7/20/2019,11:00 AM,68,52,56,SSW,9,0,29.75,0,1,0.13,0,239.82,0.6,0,0,1
7/20/2019,11:30 AM,66,52,60,WSW,8,0,29.75,0,1,0.132,0,241.97,0.6,0,0,0
7/20/2019,12:00 PM,68,50,52,SW,9,0,29.75,0,1,0.314,0.264,242.21,1.6,0,1,0
7/20/2019,12:30 PM,70,50,49,SW,9,0,29.75,0,1,0.4,0.274,243.19,2,0,0,0
7/20/2019,1:00 PM,70,52,53,SW,9,0,29.75,0,1,0.652,0,244.15,3.2,1,0,4
7/20/2019,1:30 PM,72,50,46,SSW,10,0,29.75,0,1,1.47,0.138,243.98,6,1,0,18
7/20/2019,2:00 PM,73,48,41,VAR,9,0,29.75,0,1,1.394,0.17,240.21,5.8,1,0,18
7/20/2019,2:30 PM,73,50,44,WSW,6,18,29.75,0,1,1.328,0.136,240.13,5.4,1,1,18
7/20/2019,3:00 PM,73,48,41,SW,12,0,29.72,0,1,1.312,0.134,242.54,5.4,0,0,19
7/20/2019,3:30 PM,75,48,38,VAR,7,0,29.72,0,1,0.132,0,243.97,0.6,0,0,0
7/20/2019,4:00 PM,77,48,36,VAR,7,0,29.72,0,1,0.134,0,244.63,0.6,0,0,1
7/20/2019,4:30 PM,77,50,39,VAR,7,0,29.69,0,0,0.566,0.312,241.84,2.6,0,1,1
7/20/2019,5:00 PM,75,48,38,SW,6,0,29.69,0,0,0.974,0.26,242.23,4.4,0,1,10
7/20/2019,5:30 PM,75,50,41,SW,8,0,29.69,0,0,0.152,0,243.34,0.6,0,0,0
